date,p1_mm,p6_mm,a72_mm,pp_max,sm_mean,et24_mm,p1_pct,p6_pct,a72_pct,pp_unit,sm_norm,et_deficit,river_discharge,rd_norm,H_score
2024-10-24,7.0,9.500000029802322,13.100000381469727,,,0.0,0.9449404761904762,0.8735119047619048,0.6875,,,1.0,3.8865237,0.9360119047619048,0.8479352678571429
2024-10-25,0.10000000149011612,0.8000000268220901,13.300000190734863,,,0.0,0.5193452380952381,0.5907738095238095,0.6904761904761905,,,1.0,1.3768401,0.8020833333333334,0.6905691964285714
2024-10-26,1.7000000476837158,3.6000000834465027,16.600000381469727,,,0.0,0.7782738095238095,0.7455357142857143,0.7559523809523809,,,1.0,0.46217716,0.5446428571428571,0.759579613095238
2024-10-27,0.0,0.0,3.8000001907348633,,,0.0,0.4270833333333333,0.40029761904761907,0.4642857142857143,,,1.0,0.28233063,0.39880952380952384,0.49841889880952384
2024-10-28,0.0,0.0,3.6000001430511475,,,0.0,0.4270833333333333,0.40029761904761907,0.46130952380952384,,,1.0,0.17489755,0.27976190476190477,0.4826078869047619
2024-10-29,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,0.0,0.5193452380952381,0.44494047619047616,0.19345238095238096,,,1.0,0.1324004,0.21428571428571427,0.4162016369047619
2024-10-30,0.4000000059604645,0.800000011920929,0.8999999761581421,,,0.0,0.6324404761904762,0.5848214285714286,0.2961309523809524,,,1.0,0.10917485,0.16815476190476192,0.5003720238095238
2024-10-31,0.0,0.0,0.8999999761581421,,,0.0,0.4270833333333333,0.40029761904761907,0.2961309523809524,,,1.0,0.08893013,0.09226190476190477,0.40755208333333337
2024-11-01,0.0,0.0,0.800000011920929,,,0.0,0.4270833333333333,0.40029761904761907,0.29017857142857145,,,1.0,0.07894671,0.08928571428571429,0.4053199404761905
2024-11-02,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,0.0,0.5193452380952381,0.44494047619047616,0.19345238095238096,,,1.0,0.071519256,0.052083333333333336,0.3959263392857143
2024-11-03,0.30000001192092896,1.0000000298023224,1.5,,,0.0,0.6011904761904762,0.6205357142857143,0.35119047619047616,,,1.0,0.84926856,0.7083333333333334,0.5923549107142857
2024-11-04,0.5,0.7000000029802322,2.3000001907348633,,,0.0,0.65625,0.5639880952380952,0.40327380952380953,,,1.0,0.45545912,0.5401785714285714,0.5768229166666666
2024-11-05,4.099999904632568,4.899999916553497,7.199999809265137,,,0.0,0.8824404761904762,0.78125,0.5610119047619048,,,1.0,0.40281367,0.4955357142857143,0.7167038690476191
2024-11-06,0.5,1.3000000268220901,7.599999904632568,,,0.0,0.65625,0.6458333333333334,0.5699404761904762,,,1.0,0.29717922,0.41220238095238093,0.6384858630952381
2024-11-07,8.5,12.500000052154064,22.200000762939453,,,0.0,0.9702380952380952,0.9032738095238095,0.8020833333333334,,,1.0,0.7538805,0.6785714285714286,0.8640252976190477
2024-11-08,2.700000047683716,9.299999922513962,27.299999237060547,,,0.0,0.8333333333333334,0.8720238095238095,0.8392857142857143,,,1.0,0.47570658,0.5535714285714286,0.8331473214285714
2024-11-09,0.20000000298023224,0.4000000059604645,26.30000114440918,,,0.0,0.5699404761904762,0.5282738095238095,0.8303571428571429,,,1.0,0.39315677,0.49107142857142855,0.6821986607142858
2024-11-10,0.0,0.0,10.899999618530273,,,0.0,0.4270833333333333,0.40029761904761907,0.6398809523809523,,,1.0,0.23026884,0.33630952380952384,0.5454799107142857
2024-11-11,1.899999976158142,2.7000000029802322,3.500000238418579,,,0.0,0.7961309523809523,0.7142857142857143,0.45535714285714285,,,1.0,0.35518944,0.45982142857142855,0.6475074404761906
2024-11-12,0.800000011920929,3.700000025331974,3.8999998569488525,,,0.0,0.7068452380952381,0.7470238095238095,0.46726190476190477,,,1.0,0.40604758,0.5074404761904762,0.65625
2024-11-13,0.0,0.0,3.8999998569488525,,,0.0,0.4270833333333333,0.40029761904761907,0.46726190476190477,,,1.0,0.24165225,0.3556547619047619,0.4939546130952381
2024-11-14,0.0,0.0,1.2000000476837158,,,0.0,0.4270833333333333,0.40029761904761907,0.32589285714285715,,,1.0,0.16412604,0.26339285714285715,0.43824404761904767
2024-11-15,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.1561122,0.2604166666666667,0.38578869047619047
2024-11-16,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.11686325,0.16964285714285715,0.3744419642857143
2024-11-17,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,0.0,0.5193452380952381,0.44494047619047616,0.19345238095238096,,,1.0,0.09395635,0.13541666666666666,0.40634300595238093
